imdb_id,title,runtime,overview,rated,imdb_votes,popularity,imdb_rating,rotten_tomatoes_rating,metacritic_rating,budget,revenue,financial_success,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2,release_year,outcome
tt10298810,Lightyear,105 min,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,PG,"126,172",31.982,6.1,74.0,60.0,200000000,226400000,True,Chris Evans, Keke Palmer, Peter Sohn,Animation, Action, Adventure,Angus MacLane,,2022,False
tt1488555,The Change-Up,112 min,"Dave is a married man with two kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies.",R,"197,984",33.058,6.3,26.0,39.0,52000000,75500000,True,Jason Bateman, Ryan Reynolds, Olivia Wilde,Comedy, Fantasy,,David Dobkin,,2011,False
tt5727208,Uncut Gems,135 min,"A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",R,"323,083",31.957,7.4,91.0,91.0,19000000,50023780,True,Adam Sandler, Julia Fox, Idina Menzel,Crime, Drama, Thriller,Benny Safdie, Josh Safdie,2019,True
tt4244994,The Last Duel,152 min,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",R,"185,435",26.71,7.4,85.0,67.0,100000000,30500000,False,Matt Damon, Adam Driver, Jodie Comer,Action, Drama, History,Ridley Scott,,2021,False
tt3387520,Scary Stories to Tell in the Dark,108 min,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",PG-13,"86,448",32.953,6.2,78.0,61.0,25000000,104500000,True,Zoe Colletti, Michael Garza, Gabriel Rush,Adventure, Horror, Mystery,André Øvredal,,2019,True
tt8364368,Crawl,87 min,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",R,"95,517",32.946,6.1,84.0,60.0,13500000,91500000,True,Kaya Scodelario, Barry Pepper, Morfydd Clark,Action, Adventure, Horror,Alexandre Aja,,2019,False
tt0106770,Dragon: The Bruce Lee Story,120 min,"This film is a glimpse into the life, love and the unconquerable spirit of the legendary Bruce Lee. From a childhood of rigorous martial arts training, Lee realizes his dream of opening his own kung-fu school in America. Before long, he is discovered by a Hollywood producer and begins a meteoric rise to fame and an all too short reign as one the most charismatic action heroes in cinema history.",PG-13,"33,119",32.912,7.0,74.0,69.0,14000000,63513743,True,Jason Scott Lee, Lauren Holly, Robert Wagner,Action, Biography, Drama,Rob Cohen,,1993,True
tt0206634,Children of Men,109 min,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",R,"534,313",32.912,7.9,92.0,84.0,76000000,70595464,False,Julianne Moore, Clive Owen, Chiwetel Ejiofor,Action, Drama, Sci-Fi,Alfonso Cuarón,,2006,False
tt0250797,Unfaithful,124 min,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.",R,"99,838",32.911,6.7,50.0,63.0,50000000,119137784,True,Richard Gere, Diane Lane, Olivier Martinez,Drama, Romance, Thriller,Adrian Lyne,,2002,False
tt1216492,Leap Year,100 min,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.",PG,"111,536",28.188,6.4,24.0,33.0,19000000,32686500,True,Amy Adams, Matthew Goode, Adam Scott,Comedy, Romance,,Anand Tucker,,2010,False
tt15255288,Murder Mystery 2,90 min,"After starting their own detective agency, Nick and Audrey Spitz land a career-making case when their billionaire pal is kidnapped from his wedding.",PG-13,"71,403",32.905,5.7,45.0,44.0,0,0,False,Adam Sandler, Jennifer Aniston, Mark Strong,Action, Comedy, Crime,Jeremy Garelick,,2023,False
tt2980592,The Guest,100 min,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",R,"108,618",31.939,6.7,92.0,76.0,5000000,2700051,False,Dan Stevens, Sheila Kelley, Maika Monroe,Action, Mystery, Thriller,Adam Wingard,,2014,False
tt0094074,Superman IV: The Quest for Peace,90 min,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",PG,"53,384",29.184,3.7,10.0,24.0,17000000,36681020,True,Christopher Reeve, Gene Hackman, Margot Kidder,Action, Adventure, Sci-Fi,Sidney J. Furie,,1987,False
tt13143964,Borat Subsequent Moviefilm,95 min,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",R,"155,631",32.853,6.6,85.0,68.0,0,0,False,Sacha Baron Cohen, Maria Bakalova, Tom Hanks,Comedy,,,Jason Woliner,,2020,False
tt13024674,Army of Thieves,127 min,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,TV-MA,"90,763",32.835,6.4,69.0,49.0,30000000,46900000,True,Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee,Action, Comedy, Crime,Matthias Schweighöfer,,2021,False
tt0120201,Starship Troopers,129 min,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",R,"325,508",28.423,7.3,72.0,52.0,105000000,121214377,True,Casper Van Dien, Denise Richards, Dina Meyer,Action, Adventure, Sci-Fi,Paul Verhoeven,,1997,False
tt0116287,Fear,97 min,"Nicole Walker always dreamed of being swept away by someone special — someone strong, sexy and sensitive who would care for her more than anything else in the world. David is all that and more: a modern-day knight who charms and seduces her, body and soul. But her perfect boyfriend is not all he seems to be. His sweet facade masks a savage, dark side that will soon transform Nicole's dream into a nightmare.",R,"56,259",30.92,6.2,46.0,51.0,0,0,False,Mark Wahlberg, Reese Witherspoon, William Petersen,Drama, Thriller,,James Foley,,1996,False
tt2004420,Neighbors,97 min,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,R,"332,302",31.92,6.3,73.0,68.0,18000000,270700000,True,Seth Rogen, Rose Byrne, Zac Efron,Comedy,,,Nicholas Stoller,,2014,True
tt0107290,Jurassic Park,127 min,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",PG-13,"1,080,967",34.832,8.2,92.0,68.0,63000000,920100000,True,Sam Neill, Laura Dern, Jeff Goldblum,Action, Adventure, Sci-Fi,Steven Spielberg,,1993,True
tt7657566,Death on the Nile,127 min,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,PG-13,"192,224",32.752,6.3,61.0,52.0,90000000,137307235,True,Tom Bateman, Annette Bening, Kenneth Branagh,Crime, Drama, Mystery,Kenneth Branagh,,2022,False
tt0120032,Romy and Michele's High School Reunion,92 min,"Two not-too-bright party girls reinvent themselves for their high school reunion. Armed with a borrowed Jaguar, new clothes and the story of their success as the inventors of Post-It notes, Romy and Michele descend on their alma mater, but their façade crumbles quickly.",R,"54,448",19.648,6.3,75.0,59.0,20000000,29235353,True,Mira Sorvino, Lisa Kudrow, Janeane Garofalo,Comedy,,,David Mirkin,,1997,False
tt0120657,The 13th Warrior,102 min,"A Muslim ambassador exiled from his homeland, Ahmad ibn Fadlan finds himself in the company of Vikings. While the behavior of the Norsemen initially offends ibn Fadlan, the more cultured outsider grows to respect the tough, if uncouth, warriors. During their travels together, ibn Fadlan and the Vikings get word of an evil presence closing in, and they must fight the frightening and formidable force, which was previously thought to exist only in legend.",R,"133,349",32.734,6.6,33.0,42.0,120000000,61698899,False,Antonio Banderas, Diane Venora, Dennis Storhøi,Action, Adventure, History,John McTiernan, Michael Crichton,1999,False
tt0085549,Flashdance,95 min,"Alex Owens, a teen juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream.",R,"60,386",24.657,6.2,37.0,39.0,7000000,201500000,True,Jennifer Beals, Michael Nouri, Lilia Skala,Drama, Music, Romance,Adrian Lyne,,1983,False
tt0963966,The Sorcerer's Apprentice,109 min,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",PG,"171,088",25.157,6.1,40.0,46.0,150000000,215300000,True,Nicolas Cage, Jay Baruchel, Alfred Molina,Action, Adventure, Family,Jon Turteltaub,,2010,False
tt3460252,The Hateful Eight,168 min,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,R,"667,734",32.683,7.8,75.0,68.0,44000000,155760117,True,Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh,Crime, Drama, Mystery,Quentin Tarantino,,2015,True
tt1623288,ParaNorman,92 min,"In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago.",PG,"110,776",32.676,7.0,89.0,72.0,60000000,107139399,True,Kodi Smit-McPhee, Anna Kendrick, Christopher Mintz-Plasse,Animation, Adventure, Comedy,Chris Butler, Sam Fell,2012,True
tt0159097,The Virgin Suicides,97 min,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",R,"171,734",43.152,7.2,80.0,77.0,6000000,10409377,True,Kirsten Dunst, Josh Hartnett, James Woods,Drama, Romance,,Sofia Coppola,,2000,True
tt2436386,Project Almanac,106 min,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",PG-13,"84,848",31.65,6.3,38.0,47.0,12000000,33200000,True,Amy Landecker, Sofia Black-D'Elia, Virginia Gardner,Drama, Mystery, Sci-Fi,Dean Israelite,,2015,False
tt0092005,Stand by Me,89 min,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",R,"447,863",32.639,8.1,92.0,75.0,8000000,52300000,True,Wil Wheaton, River Phoenix, Corey Feldman,Adventure, Comedy, Drama,Rob Reiner,,1986,True
tt0183790,A Knight's Tale,132 min,"William Thatcher, a knight's peasant apprentice, gets a chance at glory when the knight dies suddenly mid-tournament. Posing as a knight himself, William won't stop until he's crowned tournament champion—assuming matters of the heart don't get in the way.",PG-13,"204,425",29.146,7.0,59.0,56.0,65000000,117487473,True,Heath Ledger, Mark Addy, Rufus Sewell,Action, Adventure, Romance,Brian Helgeland,,2001,False
tt0787474,The Boxtrolls,96 min,"An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",PG,"62,000",32.552,6.8,78.0,61.0,60000000,108255770,True,Ben Kingsley, Jared Harris, Nick Frost,Animation, Adventure, Comedy,Graham Annable, Anthony Stacchi,2014,True
tt0317740,The Italian Job,111 min,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",PG-13,"392,060",32.521,7.0,72.0,68.0,60000000,176070171,True,Donald Sutherland, Mark Wahlberg, Edward Norton,Action, Crime, Thriller,F. Gary Gray,,2003,True
