imdb_id,title,release_year,runtime,genre,overview,director,actors,rated,imdb_votes,popularity,budget,revenue,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2
tt0082010,An American Werewolf in London,1981,97 min,"Comedy, Horror","American tourists David and Jack are savaged by an unidentified vicious animal whilst hiking on the Yorkshire Moors. Retiring to the home of a beautiful nurse to recuperate, David soon experiences disturbing changes to his mind and body.",John Landis,"David Naughton, Jenny Agutter, Joe Belcher",R,"122,229",32.382,10000000,31973249,David Naughton, Jenny Agutter, Joe Belcher,Comedy, Horror,,John Landis,
tt10696896,Stillwater,2021,139 min,"Crime, Drama, Mystery","Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",Tom McCarthy,"Matt Damon, Camille Cottin, Abigail Breslin",R,"59,261",32.38,20000000,19754272,Matt Damon, Camille Cottin, Abigail Breslin,Crime, Drama, Mystery,Tom McCarthy,
tt1078940,Couples Retreat,2009,113 min,Comedy,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",Peter Billingsley,"Vince Vaughn, Malin Akerman, Jon Favreau",R,"115,708",32.344,70000000,171844840,Vince Vaughn, Malin Akerman, Jon Favreau,Comedy,,,Peter Billingsley,
tt0365907,A Walk Among the Tombstones,2014,114 min,"Action, Crime, Drama",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,Scott Frank,"Liam Neeson, Dan Stevens, David Harbour",R,"128,007",32.341,28000000,58834384,Liam Neeson, Dan Stevens, David Harbour,Action, Crime, Drama,Scott Frank,
tt0440963,The Bourne Ultimatum,2007,115 min,"Action, Mystery, Thriller","Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",Paul Greengrass,"Matt Damon, Edgar Ramírez, Joan Allen",PG-13,"662,700",32.284,70000000,442824138,Matt Damon, Edgar Ramírez, Joan Allen,Action, Mystery, Thriller,Paul Greengrass,
tt0086960,Beverly Hills Cop,1984,105 min,"Action, Comedy, Crime","Fast-talking, quick-thinking Detroit street cop Axel Foley has bent more than a few rules and regs in his time, but when his best friend is murdered, he heads to sunny Beverly Hills to work the case like only he can.",Martin Brest,"Eddie Murphy, Judge Reinhold, John Ashton",R,"217,239",32.27,14000000,316360478,Eddie Murphy, Judge Reinhold, John Ashton,Action, Comedy, Crime,Martin Brest,
tt0098084,Pet Sematary,1989,103 min,"Fantasy, Horror, Thriller","After the Creed family's cat is accidentally killed, a friendly neighbor advises its burial in a mysterious nearby cemetery.",Mary Lambert,"Dale Midkiff, Denise Crosby, Fred Gwynne",R,"116,579",32.241,11500000,57500000,Dale Midkiff, Denise Crosby, Fred Gwynne,Fantasy, Horror, Thriller,Mary Lambert,
tt1386588,The Other Guys,2010,107 min,"Action, Comedy, Crime","Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",Adam McKay,"Will Ferrell, Mark Wahlberg, Derek Jeter",PG-13,"292,097",32.19,100000000,170432927,Will Ferrell, Mark Wahlberg, Derek Jeter,Action, Comedy, Crime,Adam McKay,
tt1060277,Cloverfield,2008,85 min,"Action, Horror, Sci-Fi","Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",Matt Reeves,"Mike Vogel, Jessica Lucas, Lizzy Caplan",PG-13,"424,302",32.188,25000000,170764026,Mike Vogel, Jessica Lucas, Lizzy Caplan,Action, Horror, Sci-Fi,Matt Reeves,
tt0119528,Liar Liar,1997,86 min,"Comedy, Fantasy","Fletcher Reed, a fast-talking, habitual liar, divorced father, is an incredibly successful lawyer who has built his career by lying. He is used to giving priority to his job and always breaking promises to be with his young son Max, but Fletcher often lets Max down, by missing his son's birthday party. But even then at 8:15 Max decides to make him an honest man as he wishes for a whole day where his father can't lie. When his son Max blows out the candles on his fifth birthday, he only has one wish - for his father to stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest obstacle",Tom Shadyac,"Jim Carrey, Maura Tierney, Amanda Donohoe",PG-13,"338,084",32.184,45000000,302710615,Jim Carrey, Maura Tierney, Amanda Donohoe,Comedy, Fantasy,,Tom Shadyac,
tt0338188,The Missing,2003,137 min,"Adventure, Drama, Thriller","When rancher and single mother of two Maggie Gilkeson sees her teenage daughter, Lily, kidnapped by Apache rebels, she reluctantly accepts the help of her estranged father, Samuel, in tracking down the kidnappers. Along the way, the two must learn to reconcile the past and work together if they are going to have any hope of getting Lily back before she is taken over the border and forced to become a prostitute.",Ron Howard,"Tommy Lee Jones, Cate Blanchett, Evan Rachel Wood",R,"39,005",32.168,60000000,38364277,Tommy Lee Jones, Cate Blanchett, Evan Rachel Wood,Adventure, Drama, Thriller,Ron Howard,
tt0489099,Jumper,2008,88 min,"Action, Adventure, Sci-Fi","David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",Doug Liman,"Hayden Christensen, Samuel L. Jackson, Jamie Bell",PG-13,"326,012",32.167,85000000,222231186,Hayden Christensen, Samuel L. Jackson, Jamie Bell,Action, Adventure, Sci-Fi,Doug Liman,
tt0207201,What Women Want,2000,127 min,"Comedy, Fantasy, Romance","Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",Nancy Meyers,"Mel Gibson, Helen Hunt, Marisa Tomei",PG-13,"224,539",32.167,70000000,374100000,Mel Gibson, Helen Hunt, Marisa Tomei,Comedy, Fantasy, Romance,Nancy Meyers,
tt14230388,Asteroid City,2023,105 min,"Comedy, Drama, Romance","In an American desert town circa 1955, the itinerary of a Junior Stargazer/Space Cadet convention is spectacularly disrupted by world-changing events.",Wes Anderson,"Jason Schwartzman, Scarlett Johansson, Tom Hanks",PG-13,"119,597",32.155,25000000,47281670,Jason Schwartzman, Scarlett Johansson, Tom Hanks,Comedy, Drama, Romance,Wes Anderson,
tt0116367,From Dusk Till Dawn,1996,108 min,"Action, Crime, Horror","After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",Robert Rodriguez,"Harvey Keitel, George Clooney, Juliette Lewis",R,"344,658",32.15,19000000,25800000,Harvey Keitel, George Clooney, Juliette Lewis,Action, Crime, Horror,Robert Rodriguez,
tt0409182,Poseidon,2006,98 min,"Action, Adventure, Thriller","A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",Wolfgang Petersen,"Richard Dreyfuss, Kurt Russell, Emmy Rossum",PG-13,"111,192",32.129,160000000,181700000,Richard Dreyfuss, Kurt Russell, Emmy Rossum,Action, Adventure, Thriller,Wolfgang Petersen,
tt0096438,Who Framed Roger Rabbit,1988,104 min,"Animation, Adventure, Comedy","'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",Robert Zemeckis,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy",PG,"219,493",32.107,70000000,329800000,Bob Hoskins, Christopher Lloyd, Joanna Cassidy,Animation, Adventure, Comedy,Robert Zemeckis,
tt3850590,Krampus,2015,98 min,"Comedy, Fantasy, Horror","When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",Michael Dougherty,"Adam Scott, Toni Collette, David Koechner",PG-13,"84,726",32.055,15000000,61800000,Adam Scott, Toni Collette, David Koechner,Comedy, Fantasy, Horror,Michael Dougherty,
tt0284929,Ted Bundy,2002,99 min,"Biography, Crime, Drama","Seattle, 1974. Ted Bundy gives into his violent passions and embarks on a cross country killing spree, leaving a trail of raped, tortured, murdered, dismembered, and defiled corpses in his wake…",Matthew Bright,"Michael Reilly Burke, Boti Bliss, Julianna McCarthy",R,"8,230",32.03,1200000,68716,Michael Reilly Burke, Boti Bliss, Julianna McCarthy,Biography, Crime, Drama,Matthew Bright,
tt0086066,The Outsiders,1983,91 min,"Crime, Drama","When two poor Greasers, Johnny and Ponyboy, are assaulted by a vicious gang, the Socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",Francis Ford Coppola,"C. Thomas Howell, Matt Dillon, Ralph Macchio",PG,"99,618",32.022,10000000,33697647,C. Thomas Howell, Matt Dillon, Ralph Macchio,Crime, Drama,,Francis Ford Coppola,
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,92 min,"Adventure, Comedy, Family","Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",Walt Becker,"Jason Lee, Justin Long, Matthew Gray Gubler",PG,"23,089",32.017,90000000,233755553,Jason Lee, Justin Long, Matthew Gray Gubler,Adventure, Comedy, Family,Walt Becker,
tt1179056,A Nightmare on Elm Street,2010,91 min,Horror,"The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",Wes Craven,"Heather Langenkamp, Johnny Depp, Robert Englund",R,"266,377",32.011,35000000,115664037,Heather Langenkamp, Johnny Depp, Robert Englund,Horror,,,Wes Craven,
tt7978672,Black Water: Abyss,2020,98 min,"Adventure, Horror, Thriller","An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",Andrew Traucki,"Jessica McNamee, Luke Mitchell, Amali Golden",Not Rated,"7,037",32.006,0,1117982,Jessica McNamee, Luke Mitchell, Amali Golden,Adventure, Horror, Thriller,Andrew Traucki,
tt5776858,Phantom Thread,2017,130 min,"Drama, Romance","In 1950s London, renowned British dressmaker Reynolds Woodcock comes across Alma, a young, strong-willed woman, who soon becomes ever present in his life as his muse and lover.",Paul Thomas Anderson,"Vicky Krieps, Daniel Day-Lewis, Lesley Manville",R,"147,428",32.0,35000000,47756590,Vicky Krieps, Daniel Day-Lewis, Lesley Manville,Drama, Romance,,Paul Thomas Anderson,
tt1735898,Snow White and the Huntsman,2012,127 min,"Action, Adventure, Drama","After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",Rupert Sanders,"Kristen Stewart, Chris Hemsworth, Charlize Theron",PG-13,"304,205",31.991,170000000,396600000,Kristen Stewart, Chris Hemsworth, Charlize Theron,Action, Adventure, Drama,Rupert Sanders,
tt0884328,The Mist,2007,126 min,"Horror, Sci-Fi, Thriller","After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",Frank Darabont,"Thomas Jane, Marcia Gay Harden, Laurie Holden",R,"345,833",31.986,18000000,57470220,Thomas Jane, Marcia Gay Harden, Laurie Holden,Horror, Sci-Fi, Thriller,Frank Darabont,
tt0362227,The Terminal,2004,128 min,"Comedy, Drama, Romance","Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",Steven Spielberg,"Tom Hanks, Catherine Zeta-Jones, Chi McBride",PG-13,"501,001",31.979,60000000,219417255,Tom Hanks, Catherine Zeta-Jones, Chi McBride,Comedy, Drama, Romance,Steven Spielberg,
tt0272338,Punch-Drunk Love,2002,95 min,"Comedy, Drama, Romance",A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman",R,"180,335",31.966,25000000,24665649,Adam Sandler, Emily Watson, Philip Seymour Hoffman,Comedy, Drama, Romance,Paul Thomas Anderson,
tt1023111,Never Back Down,2008,113 min,"Action, Drama, Sport","Jake, full of anger after his father's death, is just starting to find a place for himself at his new Orlando high school - until Ryan, head of an underground MMA fight club, picks Jake out as a prime opponent. After being trounced by Ryan in front of the entire school, Jake begins training under the firm, moral guidance of a MMA master, where he learns how to fight... and how to avoid a fight. But it becomes obvious that a rematch will be inevitable if Jake wants to stop Ryan and his bullying, once and for all.",Jeff Wadlow,"Sean Faris, Djimon Hounsou, Amber Heard",PG-13,"107,157",31.958,20000000,41627431,Sean Faris, Djimon Hounsou, Amber Heard,Action, Drama, Sport,Jeff Wadlow,
tt0406375,Zathura: A Space Adventure,2005,101 min,"Action, Adventure, Comedy","After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",Jon Favreau,"Josh Hutcherson, Jonah Bobo, Dax Shepard",PG,"116,886",31.941,65000000,65079104,Josh Hutcherson, Jonah Bobo, Dax Shepard,Action, Adventure, Comedy,Jon Favreau,
tt0298203,8 Mile,2002,110 min,"Drama, Music","For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",Curtis Hanson,"Eminem, Brittany Murphy, Kim Basinger",R,"326,423",31.931,41000000,242875078,Eminem, Brittany Murphy, Kim Basinger,Drama, Music,,Curtis Hanson,
tt4572514,Patriots Day,2016,133 min,"Action, Crime, Drama","In the aftermath of an unspeakable act of terror, Police Sergeant Tommy Saunders joins courageous survivors, first responders and investigators in a race against the clock to hunt down the Boston Marathon bombers before they strike again.",Peter Berg,"Mark Wahlberg, Michelle Monaghan, J.K. Simmons",R,"114,418",31.919,45000000,50548152,Mark Wahlberg, Michelle Monaghan, J.K. Simmons,Action, Crime, Drama,Peter Berg,
tt0115433,101 Dalmatians,1996,103 min,"Adventure, Comedy, Crime","An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",Stephen Herek,"Glenn Close, Jeff Daniels, Joely Richardson",G,"118,412",31.917,54000000,320689294,Glenn Close, Jeff Daniels, Joely Richardson,Adventure, Comedy, Crime,Stephen Herek,
tt0479884,Crank,2006,88 min,"Action, Crime, Thriller","Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote.","Mark Neveldine, Brian Taylor","Jason Statham, Amy Smart, Carlos Sanz",R,"265,984",31.903,12000000,42900000,Jason Statham, Amy Smart, Carlos Sanz,Action, Crime, Thriller,Mark Neveldine, Brian Taylor
